variance,noun: the quality of being different,"The cynic quipped, “There is not much variance in politicians; they all seem to lie”.",,,
vaunted,adjective: highly or widely praised or boasted about,"For years, they had heard of New York City's vaunted skyline, and when they finally saw it, the spectacular cityscape did not disappoint them in the least.",,,
vehement,adjective: marked by extreme intensity of emotions or convictions,"While the other employees responded to the bad news in a measured way, Andrew responded in a vehement manner, tipping over his desk and shouting at the top of his lungs.",,,
venality,noun: the condition of being susceptible to bribes or corruption,"Even some of the most sacred sporting events are not immune to venality, as many of the officials have received substantial bribes to make biased calls.",,,
veneer,noun: covering consisting of a thin superficial layer that hides the underlying substance,"Mark Twain referred to the Victorian Period in America as the ""Gilded Age"", implying the ample moral corruption that lay beneath a mere veneer of respectability.",,,
venerate,verb: to respect deeply,"The professor, despite his sleep-inducing lectures, was veneratedamongst his colleagues, publishing more papers yearly than all of his peers combined.",,,
venial,adjective: easily excused or forgiven; pardonable,His traffic violations ran the gamut from the venial to the egregious—on one occasion he simply did not come to a complete stop; another time he tried to escape across state lines at speeds in excess of 140 mph.,,,
veracious,adjective: truthful,"While we elect our leaders in the hope that every word they speak will be veracious, history has shown that such a hope is naive.",,,
verisimilitude,noun: the appearance of truth,"All bad novels are bad for numerous reasons; all good novels are good for their verisimilitude of reality, placing the readers in a world that resembles the one they know.",,,
veritable,"adjective: truthfully, without a doubt","Frank is a veritable life-saver -- last year, on two different occasions, he revived people using CPR.",,,
vicarious,adjective: felt or undergone as if one were taking part in the experience or feelings of another,"The advent of twitter is a celebrity stalker's dream, as he or she can—through hundreds of intimate ""tweets""—vicariously live the life of a famous person.",,,
vicissitude,"noun: change in one’s circumstances, usually for the worse","Even great rulers have their vicissitudes—massive kingdoms have diminished overnight, and once beloved kings have faced the scorn of angry masses.",,,
vie,verb: compete for something,"While the other teams in the division actively vie for the championship, this team seems content simply to go through the motions of playing.",,,
vilify,verb: spread negative information about,"Todd was noble after the divorce, choosing to say only complimentary things about Barbara, but Barbara did not hesitate to vilify Todd.",,,
vindicate,"verb: to clear of accusation, blame, suspicion, or doubt with supporting arguments or proof",Even seven Tour de France wins cannot vindicate Lance Armstrong in the eyes of the public--that the athlete used performance enhancing drugs invalidates all those wins.,,,
vindictive,adjective: to have a very strong desire for revenge,"Though the other girl had only lightly poked fun of Vanessa's choice in attire, Vanessa was so vindictive that she waited for an entire semester to get the perfect revenge.",,,
virago,noun: an ill-tempered or violent woman,Poor Billy was the victim of the virago’s invective—she railed at him for a good 30-minutes about how he is the scum of the earth for speaking loudly on his cellphone in public.,,,
